报告年份,原始文件,年度文件内行号,段内对齐序号,全局对齐序号,中文,英文,中文句数,英文句数,对齐类型,对齐成本,中文字符数,英文词数,英中长度比例,是否需要人工复核,问题类型,清洗说明,原始中文,原始英文,中文清洗动作,英文清洗动作
2025,02_report_2025.csv,28,4,142,坚持以进一步全面深化改革调动各方面积极性，激发全社会创新创造活力。,We will tap into the drive of all sectors of society by further deepening reform comprehensively and encourage the innovation and creativity of the whole society.,1,1,1-1,0.099,33,26,0.7879,False,,无需自动清洗 | 无需自动清洗,坚持以进一步全面深化改革调动各方面积极性，激发全社会创新创造活力。,We will tap into the drive of all sectors of society by further deepening reform comprehensively and encourage the innovation and creativity of the whole society.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,29,1,143,三、2025年政府工作任务,III. Major Tasks for 2025,1,2,1-2,0.15,13,4,0.3077,False,,无需自动清洗 | 无需自动清洗,三、2025年政府工作任务,III. Major Tasks for 2025,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,30,1,144,今年经济社会发展任务十分繁重。,"This year, we face formidable tasks in economic and social development.",1,1,1-1,0.0306,15,11,0.7333,False,,无需自动清洗 | 无需自动清洗,今年经济社会发展任务十分繁重。,"This year, we face formidable tasks in economic and social development.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,30,2,145,我们要突出重点、把握关键，着重抓好以下几个方面工作。,We should focus on major priorities and key links and strive to deliver a good performance in the following areas.,1,1,1-1,0.0172,26,20,0.7692,False,,无需自动清洗 | 无需自动清洗,我们要突出重点、把握关键，着重抓好以下几个方面工作。,We should focus on major priorities and key links and strive to deliver a good performance in the following areas.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,31,1,146,（一）大力提振消费、提高投资效益，全方位扩大国内需求。促进消费和投资更好结合，加快补上内需特别是消费短板，使内需成为拉动经济增长的主动力和稳定锚。,"1. Vigorously boosting consumption and investment returns and stimulating domestic demand across the board To promote synergy between consumption and investment, we should move faster to address inadequate domestic demand, particularly insufficient consumption, and make domestic demand the main engine and anchor of economic growth.",2,2,2-2,0.3,73,44,0.6027,False,,无需自动清洗 | 无需自动清洗,（一）大力提振消费、提高投资效益，全方位扩大国内需求。促进消费和投资更好结合，加快补上内需特别是消费短板，使内需成为拉动经济增长的主动力和稳定锚。,"1. Vigorously boosting consumption and investment returns and stimulating domestic demand across the board To promote synergy between consumption and investment, we should move faster to address inadequate domestic demand, particularly insufficient consumption, and make domestic demand the main engine and anchor of economic growth.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,32,1,147,实施提振消费专项行动。,We will launch special initiatives to boost consumption.,1,1,1-1,0.0476,11,8,0.7273,False,,无需自动清洗 | 无需自动清洗,实施提振消费专项行动。,We will launch special initiatives to boost consumption.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,32,2,148,制定提升消费能力、增加优质供给、改善消费环境专项措施，释放多样化、差异化消费潜力，推动消费提质升级。,"We will adopt special measures to increase spending power, boost the supply of quality products and services, and improve the consumption environment in order to tap the potential of diversified, differentiated spending and promote consumption upgrading.",1,1,1-1,0.0576,50,36,0.72,False,,无需自动清洗 | 无需自动清洗,制定提升消费能力、增加优质供给、改善消费环境专项措施，释放多样化、差异化消费潜力，推动消费提质升级。,"We will adopt special measures to increase spending power, boost the supply of quality products and services, and improve the consumption environment in order to tap the potential of diversified, differentiated spending and promote consumption upgrading.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,32,3,149,多渠道促进居民增收，推动中低收入群体增收减负，完善劳动者工资正常增长机制。,"We will promote personal income growth through a variety of avenues, increase the earnings of low- and middle-income groups and reduce their financial burdens, and improve the mechanisms for regular pay increases.",1,1,1-1,0.1257,37,32,0.8649,False,,无需自动清洗 | 无需自动清洗,多渠道促进居民增收，推动中低收入群体增收减负，完善劳动者工资正常增长机制。,"We will promote personal income growth through a variety of avenues, increase the earnings of low- and middle-income groups and reduce their financial burdens, and improve the mechanisms for regular pay increases.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,32,4,150,安排超长期特别国债3000亿元支持消费品以旧换新。,Ultra-long special treasury bonds totaling 300 billion yuan will be issued to support consumer goods trade-in programs.,1,1,1-1,0.1754,25,16,0.64,False,,无需自动清洗 | 无需自动清洗,安排超长期特别国债3000亿元支持消费品以旧换新。,Ultra-long special treasury bonds totaling 300 billion yuan will be issued to support consumer goods trade-in programs.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,32,5,151,从放宽准入、减少限制、优化监管等方面入手，扩大健康、养老、助残、托幼、家政等多元化服务供给。,"We will increase the diversified supply of elderly care and childcare as well as health, disability, and domestic services by expanding access, reducing restrictions, and improve supervision in these sectors.",1,1,1-1,0.1566,46,30,0.6522,False,,无需自动清洗 | 无需自动清洗,从放宽准入、减少限制、优化监管等方面入手，扩大健康、养老、助残、托幼、家政等多元化服务供给。,"We will increase the diversified supply of elderly care and childcare as well as health, disability, and domestic services by expanding access, reducing restrictions, and improve supervision in these sectors.",无需自动清洗,无需自动清洗
