报告年份,原始文件,年度文件内行号,段内对齐序号,全局对齐序号,中文,英文,中文句数,英文句数,对齐类型,对齐成本,中文字符数,英文词数,英中长度比例,是否需要人工复核,问题类型,清洗说明,原始中文,原始英文,中文清洗动作,英文清洗动作
2024,01_report_2024.csv,31,2,140,保持流动性合理充裕，社会融资规模、货币供应量同经济增长和价格水平预期目标相匹配。,We should maintain adequate liquidity at a proper level and see that aggregate financing and money supply stay in step with the projected economic growth and CPI increase.,1,1,1-1,0.0168,40,28,0.7,False,,无需自动清洗 | 无需自动清洗,保持流动性合理充裕，社会融资规模、货币供应量同经济增长和价格水平预期目标相匹配。,We should maintain adequate liquidity at a proper level and see that aggregate financing and money supply stay in step with the projected economic growth and CPI increase.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,31,3,141,加强总量和结构双重调节，盘活存量、提升效能，加大对重大战略、重点领域和薄弱环节的支持力度。,"We should adjust both the monetary aggregate and structure, put idle funds to good use, and step up support for major strategies, key areas, and weak links.",1,1,1-1,0.171,45,27,0.6,False,,无需自动清洗 | 无需自动清洗,加强总量和结构双重调节，盘活存量、提升效能，加大对重大战略、重点领域和薄弱环节的支持力度。,"We should adjust both the monetary aggregate and structure, put idle funds to good use, and step up support for major strategies, key areas, and weak links.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,31,4,142,促进社会综合融资成本稳中有降。,We should work for a steady decline in overall financing costs.,1,1,1-1,0.0297,15,11,0.7333,False,,无需自动清洗 | 无需自动清洗,促进社会综合融资成本稳中有降。,We should work for a steady decline in overall financing costs.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,31,5,143,畅通货币政策传导机制，避免资金沉淀空转。,We should improve the monetary policy transmission mechanism to prevent funds from sitting idle or simply circulating within the financial sector.,1,1,1-1,0.3887,20,21,1.05,False,,无需自动清洗 | 无需自动清洗,畅通货币政策传导机制，避免资金沉淀空转。,We should improve the monetary policy transmission mechanism to prevent funds from sitting idle or simply circulating within the financial sector.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,31,6,144,增强资本市场内在稳定性。,The underlying stability of the capital market should be enhanced.,1,1,1-1,0.1575,12,10,0.8333,False,,无需自动清洗 | 无需自动清洗,增强资本市场内在稳定性。,The underlying stability of the capital market should be enhanced.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,31,7,145,保持人民币汇率在合理均衡水平上的基本稳定。,"The RMB exchange rate should remain generally stable at an adaptive, balanced level.",1,1,1-1,0.1397,21,13,0.619,False,,无需自动清洗 | 无需自动清洗,保持人民币汇率在合理均衡水平上的基本稳定。,"The RMB exchange rate should remain generally stable at an adaptive, balanced level.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,31,8,146,大力发展科技金融、绿色金融、普惠金融、养老金融、数字金融。,"We should boost the development of technology finance, green finance, inclusive finance, pension finance, and digital finance.",1,1,1-1,0.1942,29,17,0.5862,False,,无需自动清洗 | 无需自动清洗,大力发展科技金融、绿色金融、普惠金融、养老金融、数字金融。,"We should boost the development of technology finance, green finance, inclusive finance, pension finance, and digital finance.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,31,9,147,优化融资增信、风险分担、信息共享等配套措施，更好满足中小微企业融资需求。,"To better meet the fundraising needs of micro, small, and medium enterprises, supporting measures such as credit enhancement, risk sharing, and information sharing should be improved.",1,1,1-1,0.0144,36,26,0.7222,False,,无需自动清洗 | 无需自动清洗,优化融资增信、风险分担、信息共享等配套措施，更好满足中小微企业融资需求。,"To better meet the fundraising needs of micro, small, and medium enterprises, supporting measures such as credit enhancement, risk sharing, and information sharing should be improved.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,32,1,148,增强宏观政策取向一致性。,We should enhance the consistency of macro policy orientation.,1,1,1-1,0.0564,12,9,0.75,False,,无需自动清洗 | 无需自动清洗,增强宏观政策取向一致性。,We should enhance the consistency of macro policy orientation.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,32,2,149,围绕发展大局，加强财政、货币、就业、产业、区域、科技、环保等政策协调配合，把非经济性政策纳入宏观政策取向一致性评估，强化政策统筹，确保同向发力、形成合力。,"To promote overall national development, we should strengthen coordination between fiscal, monetary, employment, industrial, regional, scientific and technological, and environmental policies and include noneconomic policies in evaluating the consistency of macro policy orientation. Policy coordination should be enhanced so that all policies are well-aligned and form synergy.",1,2,1-2,0.4123,77,47,0.6104,False,,无需自动清洗 | 无需自动清洗,围绕发展大局，加强财政、货币、就业、产业、区域、科技、环保等政策协调配合，把非经济性政策纳入宏观政策取向一致性评估，强化政策统筹，确保同向发力、形成合力。,"To promote overall national development, we should strengthen coordination between fiscal, monetary, employment, industrial, regional, scientific and technological, and environmental policies and include noneconomic policies in evaluating the consistency of macro policy orientation. Policy coordination should be enhanced so that all policies are well-aligned and form synergy.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,32,3,150,各地区各部门制定政策要认真听取和吸纳各方面意见，涉企政策要注重与市场沟通、回应企业关切。,"In policymaking, all localities and government departments should heed and draw on the propositions and views of all parties concerned. They should pay attention to the views of market entities and address their concerns when formulating enterprise-related policies.",1,2,1-2,0.2347,44,38,0.8636,False,,无需自动清洗 | 无需自动清洗,各地区各部门制定政策要认真听取和吸纳各方面意见，涉企政策要注重与市场沟通、回应企业关切。,"In policymaking, all localities and government departments should heed and draw on the propositions and views of all parties concerned. They should pay attention to the views of market entities and address their concerns when formulating enterprise-related policies.",无需自动清洗,无需自动清洗
